hashtag,user/id,user/name,likesCount,sharesCount,commentsCount,date,text,text_lower,text_wo_stopfreqrare,text_remove_emoji,text_remove_emoticons,text_remove_urls,text_remove_html,Sentiment
rasuah,100083049595131,The Merdeka Times,3,1,0,2023-06-27T10:45:41.000Z,"“Perkara ini sesuatu yang memalukan. Seolah-olah, IBR hanya ‘wayang’ untuk pertunjukan sahaja. Janji untuk mencegah rasuah hanya di mulut, tidak sampai ke hati sanubari,” - Ketua Pesuruhjaya Suruhanjaya Pencegahan Rasuah Malaysia (SPRM), Tan Sri Azam Baki.
 
 #ikrarbebasrasuah #integriti #rasuah #sprm #themerdekatimes 
 
 Tekan link di bawah untuk ikuti kami di semua media sosial (FB, Twitter, Instagram, Tiktok, Telegram, Youtube, LinkedIn).
 
 https:/\/linktr.ee\/themerdekatimes
 
 https:\/\/themerdekatimes.com\/news\/2023\/06\/ramai-individu-dari-agensi-kerajaan-swasta-langgar-ikrar-bebas-rasuah-sprm\/
 
 SPRM","“perkara ini sesuatu yang memalukan. seolah-olah, ibr hanya ‘wayang’ untuk pertunjukan sahaja. janji untuk mencegah rasuah hanya di mulut, tidak sampai ke hati sanubari,” - ketua pesuruhjaya suruhanjaya pencegahan rasuah malaysia (sprm), tan sri azam baki.
 
 #ikrarbebasrasuah #integriti #rasuah #sprm #themerdekatimes 
 
 tekan link di bawah untuk ikuti kami di semua media sosial (fb, twitter, instagram, tiktok, telegram, youtube, linkedin).
 
 https:/\/linktr.ee\/themerdekatimes
 
 https:\/\/themerdekatimes.com\/news\/2023\/06\/ramai-individu-dari-agensi-kerajaan-swasta-langgar-ikrar-bebas-rasuah-sprm\/
 
 sprm",“perkara memalukan seolaholah ibr ‘wayang’ pertunjukan janji mencegah mulut hati sanubari” ketua pesuruhjaya suruhanjaya pencegahan sprm tan sri azam baki ikrarbebasrasuah integriti sprm themerdekatimes tekan link ikuti media sosial fb twitter instagram tiktok telegram youtube linkedin httpslinktreethemerdekatimes httpsthemerdekatimescomnews202306ramaiindividudariagensikerajaanswastalanggarikrarbebasrasuahsprm sprm,“perkara memalukan seolaholah ibr ‘wayang’ pertunjukan janji mencegah mulut hati sanubari” ketua pesuruhjaya suruhanjaya pencegahan sprm tan sri azam baki ikrarbebasrasuah integriti sprm themerdekatimes tekan link ikuti media sosial fb twitter instagram tiktok telegram youtube linkedin httpslinktreethemerdekatimes httpsthemerdekatimescomnews202306ramaiindividudariagensikerajaanswastalanggarikrarbebasrasuahsprm sprm,“perkara memalukan seolaholah ibr ‘wayang’ pertunjukan janji mencegah mulut hati sanubari” ketua pesuruhjaya suruhanjaya pencegahan sprm tan sri azam baki ikrarbebasrasuah integriti sprm themerdekatimes tekan link ikuti media sosial fb twitter instagram tiktok telegram youtube linkedin httpslinktreethemerdekatimes httpsthemerdekatimescomnews202306ramaiindividudariagensikerajaanswastalanggarikrarbebasrasuahsprm sprm,“perkara memalukan seolaholah ibr ‘wayang’ pertunjukan janji mencegah mulut hati sanubari” ketua pesuruhjaya suruhanjaya pencegahan sprm tan sri azam baki ikrarbebasrasuah integriti sprm themerdekatimes tekan link ikuti media sosial fb twitter instagram tiktok telegram youtube linkedin httpslinktreethemerdekatimes httpsthemerdekatimescomnews202306ramaiindividudariagensikerajaanswastalanggarikrarbebasrasuahsprm sprm,“perkara memalukan seolaholah ibr ‘wayang’ pertunjukan janji mencegah mulut hati sanubari” ketua pesuruhjaya suruhanjaya pencegahan sprm tan sri azam baki ikrarbebasrasuah integriti sprm themerdekatimes tekan link ikuti media sosial fb twitter instagram tiktok telegram youtube linkedin httpslinktreethemerdekatimes httpsthemerdekatimescomnews202306ramaiindividudariagensikerajaanswastalanggarikrarbebasrasuahsprm sprm,negative
rasuah,100064412270566,TVS,15,1,6,2023-06-13T15:10:53.000Z,"Pimpinan dalam Kerajaan Perpaduan mempunyai kesepakatan untuk meninggalkan amalan buruk itu demi memastikan Malaysia terus terpelihara - Anwar
 
 Layari www.tvstv.my & tonton TVS di saluran 122 Astro & MYTV.
 
 #TVS122 #TVSNews #Rasuah","pimpinan dalam kerajaan perpaduan mempunyai kesepakatan untuk meninggalkan amalan buruk itu demi memastikan malaysia terus terpelihara - anwar
 
 layari www.tvstv.my & tonton tvs di saluran 122 astro & mytv.
 
 #tvs122 #tvsnews #rasuah",pimpinan kerajaan perpaduan kesepakatan meninggalkan amalan buruk memastikan terus terpelihara anwar layari wwwtvstvmy tonton tvs saluran 122 astro mytv tvs122 tvsnews,pimpinan kerajaan perpaduan kesepakatan meninggalkan amalan buruk memastikan terus terpelihara anwar layari wwwtvstvmy tonton tvs saluran 122 astro mytv tvs122 tvsnews,pimpinan kerajaan perpaduan kesepakatan meninggalkan amalan buruk memastikan terus terpelihara anwar layari wwwtvstvmy tonton tvs saluran 122 astro mytv tvs122 tvsnews,pimpinan kerajaan perpaduan kesepakatan meninggalkan amalan buruk memastikan terus terpelihara anwar layari wwwtvstvmy tonton tvs saluran 122 astro mytv tvs122 tvsnews,pimpinan kerajaan perpaduan kesepakatan meninggalkan amalan buruk memastikan terus terpelihara anwar layari wwwtvstvmy tonton tvs saluran 122 astro mytv tvs122 tvsnews,negative
rasuah,100072483159856,Kosmo Online,17,1,5,2023-07-05T10:57:19.000Z,"Isu rasuah KLIA: SPRM rakam keterangan 14 individu, cari ejen warga asing #Terkini #JabatanImigresen #klia #pegawai #rasuah","isu rasuah klia: sprm rakam keterangan 14 individu, cari ejen warga asing #terkini #jabatanimigresen #klia #pegawai #rasuah",isu klia sprm rakam keterangan 14 individu cari ejen warga asing terkini jabatanimigresen klia pegawai,isu klia sprm rakam keterangan 14 individu cari ejen warga asing terkini jabatanimigresen klia pegawai,isu klia sprm rakam keterangan 14 individu cari ejen warga asing terkini jabatanimigresen klia pegawai,isu klia sprm rakam keterangan 14 individu cari ejen warga asing terkini jabatanimigresen klia pegawai,isu klia sprm rakam keterangan 14 individu cari ejen warga asing terkini jabatanimigresen klia pegawai,negative
rasuah,100053467264823,Utusan Online,31,0,9,2023-06-27T05:13:06.000Z,Inspektor percubaan dituduh terima rasuah #NASIONAL #TERKINI #MAHKAMAH #RASUAH,inspektor percubaan dituduh terima rasuah #nasional #terkini #mahkamah #rasuah,inspektor percubaan dituduh terima nasional terkini mahkamah,inspektor percubaan dituduh terima nasional terkini mahkamah,inspektor percubaan dituduh terima nasional terkini mahkamah,inspektor percubaan dituduh terima nasional terkini mahkamah,inspektor percubaan dituduh terima nasional terkini mahkamah,negative
rasuah,100072483159856,Kosmo Online,19,0,3,2023-07-03T01:42:06.000Z,Kelompok kecil pegawai imigresen amal rasuah perlu tindakan tegas #Negara #JabatanImigresenMalaysia #penjawatawam #rasuah,kelompok kecil pegawai imigresen amal rasuah perlu tindakan tegas #negara #jabatanimigresenmalaysia #penjawatawam #rasuah,kelompok kecil pegawai imigresen amal tindakan tegas negara jabatanimigresenmalaysia penjawatawam,kelompok kecil pegawai imigresen amal tindakan tegas negara jabatanimigresenmalaysia penjawatawam,kelompok kecil pegawai imigresen amal tindakan tegas negara jabatanimigresenmalaysia penjawatawam,kelompok kecil pegawai imigresen amal tindakan tegas negara jabatanimigresenmalaysia penjawatawam,kelompok kecil pegawai imigresen amal tindakan tegas negara jabatanimigresenmalaysia penjawatawam,negative
rasuah,100072483159856,Kosmo Online,30,0,8,2023-07-01T06:55:06.000Z,SPRM siasat dakwaan menteri wujud budaya rasuah di KLIA #Negara #klia #menteri #rasuah #siasatan,sprm siasat dakwaan menteri wujud budaya rasuah di klia #negara #klia #menteri #rasuah #siasatan,sprm siasat dakwaan menteri wujud budaya klia negara klia menteri siasatan,sprm siasat dakwaan menteri wujud budaya klia negara klia menteri siasatan,sprm siasat dakwaan menteri wujud budaya klia negara klia menteri siasatan,sprm siasat dakwaan menteri wujud budaya klia negara klia menteri siasatan,sprm siasat dakwaan menteri wujud budaya klia negara klia menteri siasatan,negative
rasuah,100072483159856,Kosmo Online,8,0,0,2023-07-05T10:52:07.000Z,Isu rasuah permohonan wargnegara: SPRM terima nama pegawai JPN #Terkini #JPN #klia #pegawai #rasuah,isu rasuah permohonan wargnegara: sprm terima nama pegawai jpn #terkini #jpn #klia #pegawai #rasuah,isu permohonan wargnegara sprm terima nama pegawai jpn terkini jpn klia pegawai,isu permohonan wargnegara sprm terima nama pegawai jpn terkini jpn klia pegawai,isu permohonan wargnegara sprm terima nama pegawai jpn terkini jpn klia pegawai,isu permohonan wargnegara sprm terima nama pegawai jpn terkini jpn klia pegawai,isu permohonan wargnegara sprm terima nama pegawai jpn terkini jpn klia pegawai,neutral
rasuah,100072483159856,Kosmo Online,17,0,9,2023-07-03T08:07:19.000Z,"Pemimpin perlu turun ke bawah, lihat sendiri – PM #Terkini #Pemegangtaruh #pemimpin #perdanamenteri #rasuah","pemimpin perlu turun ke bawah, lihat sendiri – pm #terkini #pemegangtaruh #pemimpin #perdanamenteri #rasuah",pemimpin turun lihat – pm terkini pemegangtaruh pemimpin perdanamenteri,pemimpin turun lihat – pm terkini pemegangtaruh pemimpin perdanamenteri,pemimpin turun lihat – pm terkini pemegangtaruh pemimpin perdanamenteri,pemimpin turun lihat – pm terkini pemegangtaruh pemimpin perdanamenteri,pemimpin turun lihat – pm terkini pemegangtaruh pemimpin perdanamenteri,negative
rasuah,100072483159856,Kosmo Online,13,1,0,2023-06-27T03:10:36.000Z,"Sarjan polis didakwa terima rasuah RM1,000 #Negara #MAHKAMAH #POLIS #rasuah #sarjan","sarjan polis didakwa terima rasuah rm1,000 #negara #mahkamah #polis #rasuah #sarjan",sarjan polis didakwa terima rm1000 negara mahkamah polis sarjan,sarjan polis didakwa terima rm1000 negara mahkamah polis sarjan,sarjan polis didakwa terima rm1000 negara mahkamah polis sarjan,sarjan polis didakwa terima rm1000 negara mahkamah polis sarjan,sarjan polis didakwa terima rm1000 negara mahkamah polis sarjan,negative
rasuah,pfbid02WehCq1VXw9GSiMNZQcQjwJb3qNRw1Sy6vV2uGhd7ZbCAX5Yn2Gtb79hJCTeahMvjl,Hazwan Hamdan,1,0,0,2023-07-07T14:14:30.000Z,Biar betul?,biar betul?,biar betul,biar betul,biar betul,biar betul,biar betul,neutral
rasuah,100055515751073,Hasbollah Ali,1,0,0,2023-06-27T09:20:24.000Z,#RASUAH #PAS Kalah lagi kes #Mahkamah,#rasuah #pas kalah lagi kes #mahkamah,pas kalah kes mahkamah,pas kalah kes mahkamah,pas kalah kes mahkamah,pas kalah kes mahkamah,pas kalah kes mahkamah,negative
rasuah,669762757,Aira Aiman,2,0,0,2023-06-20T01:26:45.000Z,"Bila NK Berbicara..
  
 MELAYU 
 Bangsa MAJORITI di negara ini 
 CUMA Semakin LAYU Krn Tak BERSATU
 MATI Dek BUDAYA HASAD DENGKI
 
 Pimpinan MELAYU 
 Tak habis2 Perbalahan + Persengketaan + Kepincangan + Pengkhianatan
 Perebutan KUASA Pangkat & Jawatan 
 Hingga LUPA JAnJi 
 Asyik dgn Propaganda & Lakonan 
 Rakyat Semakin Sengsara + Melarat + BOSAN 
 
 Sampai bila agaknya kita akan Mengemis dan Terancam di Bumi Negeri Sendiri, bila bangsa lain membuli pandai plk berbunyi.. tapi tiada peduli...
 
 Menolak Perjuangan yang Berlawanan Prinsip Agama & Perlembagaan adalah Amanah bukan nk suka-suka agar tiada Musibah + Bencana + Malapetaka
  
 Pembinaan Pimpinan Saf yg Adil & Saksama Mampu Membawa Bahagia kpd Semua 
 X Perlu lah asyik Sengketa Tipu Daya 
 Bawakan kembali Malaysia Majmuk, Harmoni
 Damai Aman Sejahtera 
 
 Dimana kamu bersembunyi..
 Si Tokoh Pendekar Bangsa ! 
 Yang #Kuat Imannya + BerPrinsip + Bersederhana + BerIntegriti + BerWibawa + BerJuang + Berbudaya + Berbahasa.
 
 Kembalikan Niat yg tepat..
 Untuk #bersih #tulus dari #Rasuah & Salahlaku yg pelbagai gaya & cara 
 Lantanglah bersuara Demi Yang Benar
 Angkat semula martabat & maruah kita
 
 Makanya .
 Barulah Rukun Damai semua Bangsa Rakyat Jelata Gembira Bahagia together..
 
 Wahai Sang Pendekar sebenar..
 Dimanakah letaknya Maruah diri mu..
 Sedarlah dari mimpi itu..
 Pahala Dosa Itu..
 Hindari sbg Si Pak Turut yg Munafik itu 
 Si Parasit yg palsu itu. 
 
 Ingat kah kamu..
 Niat & Sumpah mu..
 Perintah Ajaran & Amalan Agama mu..
 Hukum & Karma itu benar belaka..
 maka jgn rasa terlalu selesa..
 Agar Tenang hingga ke Syurga..
 
 Kredit: 
 Nenek Kebayan","bila nk berbicara..
  
 melayu 
 bangsa majoriti di negara ini 
 cuma semakin layu krn tak bersatu
 mati dek budaya hasad dengki
 
 pimpinan melayu 
 tak habis2 perbalahan + persengketaan + kepincangan + pengkhianatan
 perebutan kuasa pangkat & jawatan 
 hingga lupa janji 
 asyik dgn propaganda & lakonan 
 rakyat semakin sengsara + melarat + bosan 
 
 sampai bila agaknya kita akan mengemis dan terancam di bumi negeri sendiri, bila bangsa lain membuli pandai plk berbunyi.. tapi tiada peduli...
 
 menolak perjuangan yang berlawanan prinsip agama & perlembagaan adalah amanah bukan nk suka-suka agar tiada musibah + bencana + malapetaka
  
 pembinaan pimpinan saf yg adil & saksama mampu membawa bahagia kpd semua 
 x perlu lah asyik sengketa tipu daya 
 bawakan kembali malaysia majmuk, harmoni
 damai aman sejahtera 
 
 dimana kamu bersembunyi..
 si tokoh pendekar bangsa ! 
 yang #kuat imannya + berprinsip + bersederhana + berintegriti + berwibawa + berjuang + berbudaya + berbahasa.
 
 kembalikan niat yg tepat..
 untuk #bersih #tulus dari #rasuah & salahlaku yg pelbagai gaya & cara 
 lantanglah bersuara demi yang benar
 angkat semula martabat & maruah kita
 
 makanya .
 barulah rukun damai semua bangsa rakyat jelata gembira bahagia together..
 
 wahai sang pendekar sebenar..
 dimanakah letaknya maruah diri mu..
 sedarlah dari mimpi itu..
 pahala dosa itu..
 hindari sbg si pak turut yg munafik itu 
 si parasit yg palsu itu. 
 
 ingat kah kamu..
 niat & sumpah mu..
 perintah ajaran & amalan agama mu..
 hukum & karma itu benar belaka..
 maka jgn rasa terlalu selesa..
 agar tenang hingga ke syurga..
 
 kredit: 
 nenek kebayan",nk berbicara melayu bangsa majoriti negara cuma semakin layu krn bersatu mati dek budaya hasad dengki pimpinan melayu habis2 perbalahan persengketaan kepincangan pengkhianatan perebutan kuasa pangkat jawatan lupa janji asyik dgn propaganda lakonan rakyat semakin sengsara melarat bosan agaknya mengemis terancam bumi negeri bangsa membuli pandai plk berbunyi peduli menolak perjuangan berlawanan prinsip agama perlembagaan amanah nk sukasuka musibah bencana malapetaka pembinaan pimpinan saf adil saksama mampu membawa bahagia kpd x lah asyik sengketa tipu daya bawakan majmuk harmoni damai aman sejahtera dimana bersembunyi si tokoh pendekar bangsa kuat imannya berprinsip bersederhana berintegriti berwibawa berjuang berbudaya berbahasa kembalikan niat tepat bersih tulus salahlaku pelbagai gaya cara lantanglah bersuara benar angkat martabat maruah makanya barulah rukun damai bangsa rakyat jelata gembira bahagia together sang pendekar sebenar letaknya maruah diri sedarlah mimpi pahala dosa hindari sbg si pak munafik si parasit palsu ingat kah niat sumpah perintah ajaran amalan agama hukum karma benar jgn rasa terlalu selesa tenang syurga kredit nenek kebayan,nk berbicara melayu bangsa majoriti negara cuma semakin layu krn bersatu mati dek budaya hasad dengki pimpinan melayu habis2 perbalahan persengketaan kepincangan pengkhianatan perebutan kuasa pangkat jawatan lupa janji asyik dgn propaganda lakonan rakyat semakin sengsara melarat bosan agaknya mengemis terancam bumi negeri bangsa membuli pandai plk berbunyi peduli menolak perjuangan berlawanan prinsip agama perlembagaan amanah nk sukasuka musibah bencana malapetaka pembinaan pimpinan saf adil saksama mampu membawa bahagia kpd x lah asyik sengketa tipu daya bawakan majmuk harmoni damai aman sejahtera dimana bersembunyi si tokoh pendekar bangsa kuat imannya berprinsip bersederhana berintegriti berwibawa berjuang berbudaya berbahasa kembalikan niat tepat bersih tulus salahlaku pelbagai gaya cara lantanglah bersuara benar angkat martabat maruah makanya barulah rukun damai bangsa rakyat jelata gembira bahagia together sang pendekar sebenar letaknya maruah diri sedarlah mimpi pahala dosa hindari sbg si pak munafik si parasit palsu ingat kah niat sumpah perintah ajaran amalan agama hukum karma benar jgn rasa terlalu selesa tenang syurga kredit nenek kebayan,nk berbicara melayu bangsa majoriti negara cuma semakin layu krn bersatu mati dek budaya hasad dengki pimpinan melayu habis2 perbalahan persengketaan kepincangan pengkhianatan perebutan kuasa pangkat jawatan lupa janji asyik dgn propaganda lakonan rakyat semakin sengsara melarat bosan agaknya mengemis terancam bumi negeri bangsa membuli pandai plk berbunyi peduli menolak perjuangan berlawanan prinsip agama perlembagaan amanah nk sukasuka musibah bencana malapetaka pembinaan pimpinan saf adil saksama mampu membawa bahagia kpd x lah asyik sengketa tipu daya bawakan majmuk harmoni damai aman sejahtera dimana bersembunyi si tokoh pendekar bangsa kuat imannya berprinsip bersederhana berintegriti berwibawa berjuang berbudaya berbahasa kembalikan niat tepat bersih tulus salahlaku pelbagai gaya cara lantanglah bersuara benar angkat martabat maruah makanya barulah rukun damai bangsa rakyat jelata gembira bahagia together sang pendekar sebenar letaknya maruah diri sedarlah mimpi pahala dosa hindari sbg si pak munafik si parasit palsu ingat kah niat sumpah perintah ajaran amalan agama hukum karma benar jgn rasa terlalu selesa tenang syurga kredit nenek kebayan,nk berbicara melayu bangsa majoriti negara cuma semakin layu krn bersatu mati dek budaya hasad dengki pimpinan melayu habis2 perbalahan persengketaan kepincangan pengkhianatan perebutan kuasa pangkat jawatan lupa janji asyik dgn propaganda lakonan rakyat semakin sengsara melarat bosan agaknya mengemis terancam bumi negeri bangsa membuli pandai plk berbunyi peduli menolak perjuangan berlawanan prinsip agama perlembagaan amanah nk sukasuka musibah bencana malapetaka pembinaan pimpinan saf adil saksama mampu membawa bahagia kpd x lah asyik sengketa tipu daya bawakan majmuk harmoni damai aman sejahtera dimana bersembunyi si tokoh pendekar bangsa kuat imannya berprinsip bersederhana berintegriti berwibawa berjuang berbudaya berbahasa kembalikan niat tepat bersih tulus salahlaku pelbagai gaya cara lantanglah bersuara benar angkat martabat maruah makanya barulah rukun damai bangsa rakyat jelata gembira bahagia together sang pendekar sebenar letaknya maruah diri sedarlah mimpi pahala dosa hindari sbg si pak munafik si parasit palsu ingat kah niat sumpah perintah ajaran amalan agama hukum karma benar jgn rasa terlalu selesa tenang syurga kredit nenek kebayan,nk berbicara melayu bangsa majoriti negara cuma semakin layu krn bersatu mati dek budaya hasad dengki pimpinan melayu habis2 perbalahan persengketaan kepincangan pengkhianatan perebutan kuasa pangkat jawatan lupa janji asyik dgn propaganda lakonan rakyat semakin sengsara melarat bosan agaknya mengemis terancam bumi negeri bangsa membuli pandai plk berbunyi peduli menolak perjuangan berlawanan prinsip agama perlembagaan amanah nk sukasuka musibah bencana malapetaka pembinaan pimpinan saf adil saksama mampu membawa bahagia kpd x lah asyik sengketa tipu daya bawakan majmuk harmoni damai aman sejahtera dimana bersembunyi si tokoh pendekar bangsa kuat imannya berprinsip bersederhana berintegriti berwibawa berjuang berbudaya berbahasa kembalikan niat tepat bersih tulus salahlaku pelbagai gaya cara lantanglah bersuara benar angkat martabat maruah makanya barulah rukun damai bangsa rakyat jelata gembira bahagia together sang pendekar sebenar letaknya maruah diri sedarlah mimpi pahala dosa hindari sbg si pak munafik si parasit palsu ingat kah niat sumpah perintah ajaran amalan agama hukum karma benar jgn rasa terlalu selesa tenang syurga kredit nenek kebayan,negative
rasuah,pfbid0ovG5zu4oSidkoWLJZhxdUYcXou7zJfLW97YPd28Sfj6eSEsJJAfit9fcu5md1sKMl,Akil Ibrahim,1,0,1,2023-06-08T03:28:44.000Z,#rasuah SRC - terowong 1MDB - terowong LCS - terowong UKSB - terowong Solar -terowong SPH terowong Next please https:/\/www.facebook.com\/permalink.php?story_fbid=pfbid028SS9rw41JTwLQC96G2hfcURtxXycQPbERD4mwrFdh5MVJCFKAAb8pmFTsHAa6pSrl&id=100092466355015,#rasuah src - terowong 1mdb - terowong lcs - terowong uksb - terowong solar -terowong sph terowong next please https:/\/www.facebook.com\/permalink.php?story_fbid=pfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrl&id=100092466355015,src terowong 1mdb terowong lcs terowong uksb terowong solar terowong sph terowong next please httpswwwfacebookcompermalinkphpstoryfbidpfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrlid100092466355015,src terowong 1mdb terowong lcs terowong uksb terowong solar terowong sph terowong next please httpswwwfacebookcompermalinkphpstoryfbidpfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrlid100092466355015,src terowong 1mdb terowong lcs terowong uksb terowong solar terowong sph terowong next please httpswwwfacebookcompermalinkphpstoryfbidpfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrlid100092466355015,src terowong 1mdb terowong lcs terowong uksb terowong solar terowong sph terowong next please httpswwwfacebookcompermalinkphpstoryfbidpfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrlid100092466355015,src terowong 1mdb terowong lcs terowong uksb terowong solar terowong sph terowong next please httpswwwfacebookcompermalinkphpstoryfbidpfbid028ss9rw41jtwlqc96g2hfcurtxxycqpberd4mwrfdh5mvjcfkaab8pmftshaa6psrlid100092466355015,negative
rasuah,100088833222332,SPRM Negeri Sembilan,126,17,36,2023-04-18T23:40:56.000Z,"Hai semua.. selamat hari raya.. 
 
 Hmm.. nak tau tak?, kakitangan dan pegawai SPRM Negeri Sembilan tidak terlepas peluang untuk mencipta kenangan raya tahun ini..
 
 Jom sama-sama kita saksikan.. sedutan takbir, video klip raya, ucapan pengarah dan bloopers sepanjang pengambaran..
 
 Dalam kemeriahan raya, Jangan lupa untuk terus bersama-sama kita membanteras rasuah!!
 
 #macc
 #raya
 #maccfm
 #sprm
 #rasuah
 #SPRMpencegahan
 
 Credit :
  Lagu asal : https:/\/youtu.be\/zf1U4mu0Iew","hai semua.. selamat hari raya.. 
 
 hmm.. nak tau tak?, kakitangan dan pegawai sprm negeri sembilan tidak terlepas peluang untuk mencipta kenangan raya tahun ini..
 
 jom sama-sama kita saksikan.. sedutan takbir, video klip raya, ucapan pengarah dan bloopers sepanjang pengambaran..
 
 dalam kemeriahan raya, jangan lupa untuk terus bersama-sama kita membanteras rasuah!!
 
 #macc
 #raya
 #maccfm
 #sprm
 #rasuah
 #sprmpencegahan
 
 credit :
  lagu asal : https:/\/youtu.be\/zf1u4mu0iew",selamat hari raya hmm nak tau kakitangan pegawai sprm negeri sembilan terlepas peluang mencipta kenangan raya tahun jom samasama saksikan sedutan takbir video klip raya ucapan pengarah bloopers sepanjang pengambaran kemeriahan raya lupa terus bersamasama membanteras macc raya maccfm sprm sprmpencegahan credit lagu asal httpsyoutubezf1u4mu0iew,selamat hari raya hmm nak tau kakitangan pegawai sprm negeri sembilan terlepas peluang mencipta kenangan raya tahun jom samasama saksikan sedutan takbir video klip raya ucapan pengarah bloopers sepanjang pengambaran kemeriahan raya lupa terus bersamasama membanteras macc raya maccfm sprm sprmpencegahan credit lagu asal httpsyoutubezf1u4mu0iew,selamat hari raya hmm nak tau kakitangan pegawai sprm negeri sembilan terlepas peluang mencipta kenangan raya tahun jom samasama saksikan sedutan takbir video klip raya ucapan pengarah bloopers sepanjang pengambaran kemeriahan raya lupa terus bersamasama membanteras macc raya maccfm sprm sprmpencegahan credit lagu asal httpsyoutubezf1u4mu0iew,selamat hari raya hmm nak tau kakitangan pegawai sprm negeri sembilan terlepas peluang mencipta kenangan raya tahun jom samasama saksikan sedutan takbir video klip raya ucapan pengarah bloopers sepanjang pengambaran kemeriahan raya lupa terus bersamasama membanteras macc raya maccfm sprm sprmpencegahan credit lagu asal httpsyoutubezf1u4mu0iew,selamat hari raya hmm nak tau kakitangan pegawai sprm negeri sembilan terlepas peluang mencipta kenangan raya tahun jom samasama saksikan sedutan takbir video klip raya ucapan pengarah bloopers sepanjang pengambaran kemeriahan raya lupa terus bersamasama membanteras macc raya maccfm sprm sprmpencegahan credit lagu asal httpsyoutubezf1u4mu0iew,negative
rasuah,100025583284743,Mohd Izam Hassan,1,0,1,2023-07-01T13:11:47.000Z,"Pelancong xde dokumen lengkap... Datang nak jaga anak seseorang di Malaysia. Kenapa @tiongkingsing campurtangan?
 Antara kaedah pelancong #overstayed kemudian dibela utk dapatkan kewarganegaraan Malaysia?
 3x buat hal, kini nak cover line tuduh @imigresenmy #rasuah? #integriti #madani sungguh Kabinet #Malaysia","pelancong xde dokumen lengkap... datang nak jaga anak seseorang di malaysia. kenapa @tiongkingsing campurtangan?
 antara kaedah pelancong #overstayed kemudian dibela utk dapatkan kewarganegaraan malaysia?
 3x buat hal, kini nak cover line tuduh @imigresenmy #rasuah? #integriti #madani sungguh kabinet #malaysia",pelancong xde dokumen lengkap datang nak jaga kenapa tiongkingsing campurtangan kaedah pelancong overstayed dibela utk dapatkan kewarganegaraan 3x buat hal nak cover line tuduh imigresenmy integriti madani kabinet,pelancong xde dokumen lengkap datang nak jaga kenapa tiongkingsing campurtangan kaedah pelancong overstayed dibela utk dapatkan kewarganegaraan 3x buat hal nak cover line tuduh imigresenmy integriti madani kabinet,pelancong xde dokumen lengkap datang nak jaga kenapa tiongkingsing campurtangan kaedah pelancong overstayed dibela utk dapatkan kewarganegaraan 3x buat hal nak cover line tuduh imigresenmy integriti madani kabinet,pelancong xde dokumen lengkap datang nak jaga kenapa tiongkingsing campurtangan kaedah pelancong overstayed dibela utk dapatkan kewarganegaraan 3x buat hal nak cover line tuduh imigresenmy integriti madani kabinet,pelancong xde dokumen lengkap datang nak jaga kenapa tiongkingsing campurtangan kaedah pelancong overstayed dibela utk dapatkan kewarganegaraan 3x buat hal nak cover line tuduh imigresenmy integriti madani kabinet,negative
